Individual	Sex	Mother	Date_Season_Start	Birth_Date	Death_Date	Season_Name	Maternal_Lineage	Current_Season	N_Saison	Censoring	Event	Age_Season_End	Age_Season_Start	Mean.SR	Cluster_YearBirth	Cluster_YearObs
I436	M	I804	02/12/2009	21/08/2008	NA	SD2	579BEB	SD	3	1	0	648	468	2.005494505	1	3
I436	M	I804	31/05/2010	21/08/2008	NA	LD2	579BEB	LD	4	1	0	832	648	2.005494505	1	3
I436	M	I804	01/12/2010	21/08/2008	NA	SD3	579BEB	SD	5	1	0	1013	832	2.005494505	1	3
I436	M	I804	31/05/2011	21/08/2008	NA	LD3	579BEB	LD	6	1	0	1194	1013	2.004120879	1	3
I436	M	I804	28/11/2011	21/08/2008	NA	SD4	579BEB	SD	7	1	0	1377	1194	2.00661162	1	3
I436	M	I804	29/05/2012	21/08/2008	NA	LD4	579BEB	LD	8	1	0	1558	1377	2.006425435	1	3
I436	M	I804	26/11/2012	21/08/2008	NA	SD5	579BEB	SD	9	5	0	1594	1558	2.006292445	1	3
I437	F	I565	08/02/2010	31/10/2008	03/01/2011	SD2	505ADBE	SD	3	1	0	647	465	2.005494505	1	3
I437	F	I565	09/08/2010	31/10/2008	03/01/2011	LD2	505ADBE	LD	4	0	1	794	647	2.011034546	1	3
I438	F	I279	16/08/2010	04/05/2009	NA	SD2	518LOC	SD	3	1	0	653	469	2.016574586	1	3
I438	F	I279	16/02/2011	04/05/2009	NA	LD2	518LOC	LD	4	1	0	833	653	2.005555052	1	3
I438	F	I279	15/08/2011	04/05/2009	NA	SD3	518LOC	SD	5	1	0	1016	833	2.00553487	1	3
I438	F	I279	14/02/2012	04/05/2009	NA	LD3	518LOC	LD	6	1	0	1199	1016	2.006905974	1	3
I438	F	I279	15/08/2012	04/05/2009	NA	SD4	518LOC	SD	7	5	0	1338	1199	2.004431883	1	3
I439	M	I438	15/08/2011	05/05/2010	NA	SD2	518LOC	SD	3	1	0	650	467	2.005494505	1	3
I439	M	I438	14/02/2012	05/05/2010	NA	LD2	518LOC	LD	4	1	0	833	650	2.008256895	1	3
I439	M	I438	15/08/2012	05/05/2010	NA	SD3	518LOC	SD	5	0	0	1020	833	2.003683103	1	3
I440	M	I438	15/08/2011	05/05/2010	30/04/2012	SD2	518LOC	SD	3	1	0	650	467	2.005494505	1	3
I440	M	I438	14/02/2012	05/05/2010	30/04/2012	LD2	518LOC	LD	4	0	1	726	650	2.008256895	1	3
I441	F	I279	16/08/2010	04/05/2009	NA	SD2	518LOC	SD	3	1	0	653	469	2.016574586	1	3
I441	F	I279	16/02/2011	04/05/2009	NA	LD2	518LOC	LD	4	1	0	833	653	2.005555052	1	3
I441	F	I279	15/08/2011	04/05/2009	NA	SD3	518LOC	SD	5	1	0	1016	833	2.00553487	1	3
I441	F	I279	14/02/2012	04/05/2009	NA	LD3	518LOC	LD	6	1	0	1199	1016	2.006905974	1	3
I441	F	I279	15/08/2012	04/05/2009	NA	SD4	518LOC	SD	7	5	0	1338	1199	2.004431883	1	3
I442	M	I441	15/08/2011	03/05/2010	NA	SD2	518LOC	SD	3	1	0	652	469	2.005494505	1	3
I442	M	I441	14/02/2012	03/05/2010	NA	LD2	518LOC	LD	4	1	0	835	652	2.008256895	1	3
I442	M	I441	15/08/2012	03/05/2010	NA	SD3	518LOC	SD	5	5	0	974	835	2.003683103	1	3
I443	M	I441	15/08/2011	03/05/2010	NA	SD2	518LOC	SD	3	1	0	652	469	2.005494505	1	3
I443	M	I441	14/02/2012	03/05/2010	NA	LD2	518LOC	LD	4	1	0	835	652	2.008256895	1	3
I443	M	I441	15/08/2012	03/05/2010	NA	SD3	518LOC	SD	5	5	0	974	835	2.003683103	1	3
I444	F	I279	16/08/2010	04/05/2009	NA	SD2	518LOC	SD	3	1	0	654	469	2.016574586	1	3
I444	F	I279	17/02/2011	04/05/2009	NA	LD2	518LOC	LD	4	3	0	777	654	2.002837702	1	3
I445	F	I280	16/08/2010	05/05/2009	23/03/2011	SD2	518LOC	SD	3	1	0	652	468	2.016574586	1	3
I445	F	I280	16/02/2011	05/05/2009	23/03/2011	LD2	518LOC	LD	4	0	1	687	652	2.005555052	1	3
I446	M	I445	15/08/2011	03/05/2010	NA	SD2	518LOC	SD	3	1	0	652	469	2.005494505	1	3
I446	M	I445	14/02/2012	03/05/2010	NA	LD2	518LOC	LD	4	1	0	835	652	2.008256895	1	3
I446	M	I445	15/08/2012	03/05/2010	NA	SD3	518LOC	SD	5	5	0	974	835	2.003683103	1	3
I447	M	I17	15/09/2010	25/05/2009	15/08/2011	SD2	520HLBDD	SD	3	1	0	665	478	2.039106145	1	3
I447	M	I17	21/03/2011	25/05/2009	15/08/2011	LD2	520HLBDD	LD	4	0	1	812	665	2.022300325	1	3
I448	M	I17	15/09/2010	25/05/2009	NA	SD2	520HLBDD	SD	3	1	0	665	478	2.039106145	1	3
I448	M	I17	21/03/2011	25/05/2009	NA	LD2	520HLBDD	LD	4	1	0	849	665	2.022300325	1	3
I448	M	I17	21/09/2011	25/05/2009	NA	SD3	520HLBDD	SD	5	1	0	1031	849	2.004085212	1	3
I448	M	I17	21/03/2012	25/05/2009	NA	LD3	520HLBDD	LD	6	1	0	1219	1031	2.001697789	1	3
I448	M	I17	25/09/2012	25/05/2009	NA	SD4	520HLBDD	SD	7	5	0	1317	1219	1.995952826	1	3
I449	F	I17	21/09/2011	29/05/2010	NA	SD2	520HLBDD	SD	3	1	0	662	480	1.967654987	1	3
I449	F	I17	21/03/2012	29/05/2010	NA	LD2	520HLBDD	LD	4	1	0	850	662	1.981095253	1	3
I449	F	I17	25/09/2012	29/05/2010	NA	SD3	520HLBDD	SD	5	5	0	948	850	1.978387826	1	3
I450	M	I449	25/09/2012	20/06/2011	NA	SD2	520HLBDD	SD	3	5	0	561	463	1.972972973	3	3
I451	F	I449	25/09/2012	20/06/2011	NA	SD2	520HLBDD	SD	3	5	0	561	463	1.972972973	3	3
I452	F	I242	15/09/2010	22/05/2009	NA	SD2	518LOC	SD	3	1	0	668	481	2.027777778	1	3
I452	F	I242	21/03/2011	22/05/2009	NA	LD2	518LOC	LD	4	1	0	852	668	2.016636142	1	3
I452	F	I242	21/09/2011	22/05/2009	NA	SD3	518LOC	SD	5	1	0	1026	852	2.00030909	1	3
I452	F	I242	13/03/2012	22/05/2009	NA	LD3	518LOC	LD	6	1	0	1222	1026	2.010008354	1	3
I452	F	I242	25/09/2012	22/05/2009	NA	SD4	518LOC	SD	7	5	0	1320	1222	2.002601278	1	3
I453	F	I242	15/09/2010	22/05/2009	NA	SD2	518LOC	SD	3	1	0	668	481	2.039106145	1	3
I453	F	I242	21/03/2011	22/05/2009	NA	LD2	518LOC	LD	4	1	0	852	668	2.022300325	1	3
I453	F	I242	21/09/2011	22/05/2009	NA	SD3	518LOC	SD	5	1	0	1032	852	2.004085212	1	3
I453	F	I242	19/03/2012	22/05/2009	NA	LD3	518LOC	LD	6	1	0	1222	1032	2.004437536	1	3
I453	F	I242	25/09/2012	22/05/2009	NA	SD4	518LOC	SD	7	5	0	1320	1222	1.998144623	1	3
I454	F	I453	25/09/2012	24/06/2011	NA	SD2	518LOC	SD	3	5	0	557	459	1.972972973	3	3
I455	F	I453	25/09/2012	24/06/2011	NA	SD2	518LOC	SD	3	5	0	557	459	1.972972973	3	3
I456	M	I773	01/12/2010	15/08/2009	NA	SD2	518LOC	SD	3	1	0	654	473	2.005494505	1	3
I456	M	I773	31/05/2011	15/08/2009	NA	LD2	518LOC	LD	4	1	0	835	654	2.002747253	1	3
I456	M	I773	28/11/2011	15/08/2009	NA	SD3	518LOC	SD	5	1	0	1021	835	2.007356364	1	3
I456	M	I773	01/06/2012	15/08/2009	NA	LD3	518LOC	LD	6	1	0	1199	1021	2.002792477	1	3
I456	M	I773	26/11/2012	15/08/2009	NA	SD4	518LOC	SD	7	5	0	1235	1199	2.003332883	1	3
I457	F	I773	01/12/2010	15/08/2009	NA	SD2	518LOC	SD	3	1	0	654	473	2.005494505	1	3
I457	F	I773	31/05/2011	15/08/2009	NA	LD2	518LOC	LD	4	1	0	835	654	2.002747253	1	3
I457	F	I773	28/11/2011	15/08/2009	NA	SD3	518LOC	SD	5	1	0	1018	835	2.007356364	1	3
I457	F	I773	29/05/2012	15/08/2009	NA	LD3	518LOC	LD	6	1	0	1199	1018	2.006890899	1	3
I457	F	I773	26/11/2012	15/08/2009	NA	SD4	518LOC	SD	7	5	0	1235	1199	2.00661162	1	3
I458	F	I805	26/11/2012	12/08/2011	NA	SD2	518LOC	SD	3	5	0	508	472	2.005494505	3	3
I459	M	I184	28/11/2011	16/08/2010	NA	SD2	518LOC	SD	3	1	0	652	469	2.016574586	1	3
I459	M	I184	29/05/2012	16/08/2010	NA	LD2	518LOC	LD	4	1	0	833	652	2.011034546	1	3
I459	M	I184	26/11/2012	16/08/2010	NA	SD3	518LOC	SD	5	5	0	869	833	2.009187866	1	3
I460	M	I806	26/11/2012	12/08/2011	NA	SD2	518LOC	SD	3	5	0	508	472	2.005494505	3	3
I461	F	I806	26/11/2012	12/08/2011	NA	SD2	518LOC	SD	3	5	0	508	472	2.005494505	3	3
I462	F	I806	26/11/2012	12/08/2011	NA	SD2	518LOC	SD	3	5	0	508	472	2.005494505	3	3
I463	F	I184	28/11/2011	16/08/2010	NA	SD2	518LOC	SD	3	1	0	652	469	2.016574586	1	3
I463	F	I184	29/05/2012	16/08/2010	NA	LD2	518LOC	LD	4	1	0	833	652	2.011034546	1	3
I463	F	I184	26/11/2012	16/08/2010	NA	SD3	518LOC	SD	5	5	0	869	833	2.009187866	1	3
I464	M	I463	26/11/2012	12/08/2011	NA	SD2	518LOC	SD	3	5	0	508	472	2.005494505	3	3
I465	F	I463	26/11/2012	12/08/2011	NA	SD2	518LOC	SD	3	5	0	508	472	2.005494505	3	3
I466	F	I752	01/12/2010	10/08/2009	NA	SD2	579BEB	SD	3	1	0	659	478	2.005494505	1	3
I466	F	I752	31/05/2011	10/08/2009	NA	LD2	579BEB	LD	4	1	0	840	659	2.002747253	1	3
I466	F	I752	28/11/2011	10/08/2009	NA	SD3	579BEB	SD	5	1	0	1023	840	2.007356364	1	3
I466	F	I752	29/05/2012	10/08/2009	NA	LD3	579BEB	LD	6	1	0	1204	1023	2.006890899	1	3
I466	F	I752	26/11/2012	10/08/2009	NA	SD4	579BEB	SD	7	2	0	1291	1204	2.00661162	1	3
I467	F	I752	01/12/2010	10/08/2009	14/02/2012	SD2	579BEB	SD	3	1	0	659	478	2.005494505	1	3
I467	F	I752	31/05/2011	10/08/2009	14/02/2012	LD2	579BEB	LD	4	1	0	840	659	2.002747253	1	3
I467	F	I752	28/11/2011	10/08/2009	14/02/2012	SD3	579BEB	SD	5	2	0	918	840	2.007356364	1	3
I468	F	I467	26/11/2012	12/08/2011	NA	SD2	579BEB	SD	3	5	0	508	472	2.005494505	3	3
I469	F	I807	03/01/2012	23/09/2010	NA	SD2	579BEB	SD	3	1	0	648	467	2	1	3
I469	F	I807	02/07/2012	23/09/2010	NA	LD2	579BEB	LD	4	1	0	830	648	2.002747253	1	3
I469	F	I807	31/12/2012	23/09/2010	NA	SD3	579BEB	SD	5	5	0	831	830	2.005504596	1	3
I470	F	I807	03/01/2012	23/09/2010	NA	SD2	579BEB	SD	3	1	0	648	467	2	1	3
I470	F	I807	02/07/2012	23/09/2010	NA	LD2	579BEB	LD	4	1	0	830	648	2.002747253	1	3
I470	F	I807	31/12/2012	23/09/2010	NA	SD3	579BEB	SD	5	5	0	831	830	2.005504596	1	3
I471	F	I91	03/01/2011	14/09/2009	NA	SD2	579BEB	SD	3	3	0	644	476	1.972972973	1	3
I472	M	I11	21/03/2011	09/12/2009	07/12/2012	SD2	579BEB	SD	3	1	0	649	467	1.972972973	1	3
I472	M	I11	19/09/2011	09/12/2009	07/12/2012	LD2	579BEB	LD	4	1	0	831	649	1.991996128	1	3
I472	M	I11	19/03/2012	09/12/2009	07/12/2012	SD3	579BEB	SD	5	1	0	1013	831	1.996495587	1	3
I472	M	I11	17/09/2012	09/12/2009	07/12/2012	LD3	579BEB	LD	6	0	1	1094	1013	1.998745317	1	3
I473	F	I11	21/03/2011	09/12/2009	NA	SD2	579BEB	SD	3	3	0	558	467	1.972972973	1	3
I474	M	I808	21/03/2011	07/12/2009	NA	SD2	579BEB	SD	3	1	0	651	469	1.972972973	1	3
I474	M	I808	19/09/2011	07/12/2009	NA	LD2	579BEB	LD	4	1	0	833	651	1.991996128	1	3
I474	M	I808	19/03/2012	07/12/2009	NA	SD3	579BEB	SD	5	1	0	1015	833	1.996495587	1	3
I474	M	I808	17/09/2012	07/12/2009	NA	LD3	579BEB	LD	6	5	0	1121	1015	1.998745317	1	3
I475	F	I808	21/03/2011	07/12/2009	19/10/2012	SD2	579BEB	SD	3	1	0	651	469	1.972972973	1	3
I475	F	I808	19/09/2011	07/12/2009	19/10/2012	LD2	579BEB	LD	4	1	0	833	651	1.991996128	1	3
I475	F	I808	19/03/2012	07/12/2009	19/10/2012	SD3	579BEB	SD	5	1	0	1008	833	1.996495587	1	3
I475	F	I808	10/09/2012	07/12/2009	19/10/2012	LD3	579BEB	LD	6	2	0	1047	1008	2.008576172	1	3
I476	M	I809	21/03/2011	02/12/2009	NA	SD2	579BEB	SD	3	1	0	656	474	1.972972973	1	3
I476	M	I809	19/09/2011	02/12/2009	NA	LD2	579BEB	LD	4	1	0	838	656	1.991996128	1	3
I476	M	I809	19/03/2012	02/12/2009	NA	SD3	579BEB	SD	5	1	0	1020	838	1.996495587	1	3
I476	M	I809	17/09/2012	02/12/2009	NA	LD3	579BEB	LD	6	5	0	1126	1020	1.998745317	1	3
I477	M	I809	21/03/2011	02/12/2009	NA	SD2	579BEB	SD	3	1	0	656	474	1.972972973	1	3
I477	M	I809	19/09/2011	02/12/2009	NA	LD2	579BEB	LD	4	1	0	838	656	1.991996128	1	3
I477	M	I809	19/03/2012	02/12/2009	NA	SD3	579BEB	SD	5	1	0	1020	838	1.996495587	1	3
I477	M	I809	17/09/2012	02/12/2009	NA	LD3	579BEB	LD	6	5	0	1126	1020	1.998745317	1	3
I478	M	I809	21/03/2011	02/12/2009	NA	SD2	579BEB	SD	3	1	0	656	474	1.972972973	1	3
I478	M	I809	19/09/2011	02/12/2009	NA	LD2	579BEB	LD	4	1	0	838	656	1.991996128	1	3
I478	M	I809	19/03/2012	02/12/2009	NA	SD3	579BEB	SD	5	1	0	1020	838	1.996495587	1	3
I478	M	I809	17/09/2012	02/12/2009	NA	LD3	579BEB	LD	6	0	0	1230	1020	1.998745317	1	3
I479	M	I12	21/03/2011	05/12/2009	NA	SD2	579BEB	SD	3	1	0	653	471	1.972972973	1	3
I479	M	I12	19/09/2011	05/12/2009	NA	LD2	579BEB	LD	4	1	0	835	653	1.991996128	1	3
I479	M	I12	19/03/2012	05/12/2009	NA	SD3	579BEB	SD	5	1	0	1017	835	1.996495587	1	3
I479	M	I12	17/09/2012	05/12/2009	NA	LD3	579BEB	LD	6	5	0	1123	1017	1.998745317	1	3
I480	F	I12	21/03/2011	05/12/2009	NA	SD2	579BEB	SD	3	1	0	653	471	1.972972973	1	3
I480	F	I12	19/09/2011	05/12/2009	NA	LD2	579BEB	LD	4	1	0	835	653	1.991996128	1	3
I480	F	I12	19/03/2012	05/12/2009	NA	SD3	579BEB	SD	5	1	0	1010	835	1.996495587	1	3
I480	F	I12	10/09/2012	05/12/2009	NA	LD3	579BEB	LD	6	5	0	1123	1010	2.008576172	1	3
I481	M	I480	19/03/2012	01/12/2010	NA	SD2	579BEB	SD	3	1	0	656	474	2.005494505	1	3
I481	M	I480	17/09/2012	01/12/2010	NA	LD2	579BEB	LD	4	5	0	762	656	2.005494505	1	3
I482	F	I480	19/03/2012	01/12/2010	NA	SD2	579BEB	SD	3	1	0	656	474	2.005494505	1	3
I482	F	I480	17/09/2012	01/12/2010	NA	LD2	579BEB	LD	4	5	0	762	656	2.005494505	1	3
I483	M	I765	19/03/2012	08/12/2010	NA	SD2	522ABJD	SD	3	1	0	649	467	2.005494505	1	3
I483	M	I765	17/09/2012	08/12/2010	NA	LD2	522ABJD	LD	4	5	0	755	649	2.005494505	1	3
I484	M	I765	19/03/2012	08/12/2010	NA	SD2	522ABJD	SD	3	1	0	649	467	2.005494505	1	3
I484	M	I765	17/09/2012	08/12/2010	NA	LD2	522ABJD	LD	4	5	0	755	649	2.005494505	1	3
I485	F	I765	19/03/2012	08/12/2010	NA	SD2	522ABJD	SD	3	1	0	649	467	2.005494505	1	3
I485	F	I765	17/09/2012	08/12/2010	NA	LD2	522ABJD	LD	4	5	0	755	649	2.005494505	1	3
I486	M	I119	07/02/2011	26/10/2009	NA	SD2	520HLBDD	SD	3	1	0	651	469	2.005494505	1	3
I486	M	I119	08/08/2011	26/10/2009	NA	LD2	520HLBDD	LD	4	1	0	833	651	2.005494505	1	3
I486	M	I119	06/02/2012	26/10/2009	NA	SD3	520HLBDD	SD	5	1	0	1015	833	2.005494505	1	3
I486	M	I119	06/08/2012	26/10/2009	NA	LD3	520HLBDD	LD	6	5	0	1163	1015	2.005494505	1	3
I487	M	I119	07/02/2011	26/10/2009	10/04/2011	SD2	520HLBDD	SD	3	0	1	531	469	2.005494505	1	3
I488	M	I810	07/02/2011	26/10/2009	NA	SD2	518LOC	SD	3	1	0	651	469	2.005494505	1	3
I488	M	I810	08/08/2011	26/10/2009	NA	LD2	518LOC	LD	4	1	0	833	651	2.005494505	1	3
I488	M	I810	06/02/2012	26/10/2009	NA	SD3	518LOC	SD	5	3	0	946	833	2.005494505	1	3
I489	F	I810	07/02/2011	26/10/2009	NA	SD2	518LOC	SD	3	1	0	651	469	2.005494505	1	3
I489	F	I810	08/08/2011	26/10/2009	NA	LD2	518LOC	LD	4	1	0	833	651	2.005494505	1	3
I489	F	I810	06/02/2012	26/10/2009	NA	SD3	518LOC	SD	5	1	0	1015	833	2.005494505	1	3
I489	F	I810	06/08/2012	26/10/2009	NA	LD3	518LOC	LD	6	5	0	1163	1015	2.005494505	1	3
I490	M	I489	06/02/2012	19/10/2010	NA	SD2	518LOC	SD	3	1	0	657	475	2.005494505	1	3
I490	M	I489	06/08/2012	19/10/2010	NA	LD2	518LOC	LD	4	5	0	805	657	2.005494505	1	3
I491	M	I489	06/02/2012	19/10/2010	NA	SD2	518LOC	SD	3	1	0	657	475	2.005494505	1	3
I491	M	I489	06/08/2012	19/10/2010	NA	LD2	518LOC	LD	4	5	0	805	657	2.005494505	1	3
I492	M	I331	07/02/2011	26/10/2009	NA	SD2	579BEB	SD	3	1	0	651	469	2.005494505	1	3
I492	M	I331	08/08/2011	26/10/2009	NA	LD2	579BEB	LD	4	1	0	833	651	2.005494505	1	3
I492	M	I331	06/02/2012	26/10/2009	NA	SD3	579BEB	SD	5	1	0	1015	833	2.005494505	1	3
I492	M	I331	06/08/2012	26/10/2009	NA	LD3	579BEB	LD	6	5	0	1163	1015	2.005494505	1	3
I493	M	I331	07/02/2011	26/10/2009	NA	SD2	579BEB	SD	3	1	0	651	469	2.005494505	1	3
I493	M	I331	08/08/2011	26/10/2009	NA	LD2	579BEB	LD	4	1	0	833	651	2.005494505	1	3
I493	M	I331	06/02/2012	26/10/2009	NA	SD3	579BEB	SD	5	1	0	1015	833	2.005494505	1	3
I493	M	I331	06/08/2012	26/10/2009	NA	LD3	579BEB	LD	6	5	0	1163	1015	2.005494505	1	3
I494	F	I331	07/02/2011	26/10/2009	NA	SD2	579BEB	SD	3	1	0	651	469	2.005494505	1	3
I494	F	I331	08/08/2011	26/10/2009	NA	LD2	579BEB	LD	4	1	0	833	651	2.005494505	1	3
I494	F	I331	06/02/2012	26/10/2009	NA	SD3	579BEB	SD	5	1	0	1015	833	2.005494505	1	3
I494	F	I331	06/08/2012	26/10/2009	NA	LD3	579BEB	LD	6	0	0	1193	1015	2.005494505	1	3
I495	F	I38	15/08/2011	05/05/2010	NA	SD2	579BEB	SD	3	1	0	650	467	2.005494505	1	3
I495	F	I38	14/02/2012	05/05/2010	NA	LD2	579BEB	LD	4	1	0	833	650	2.008256895	1	3
I495	F	I38	15/08/2012	05/05/2010	NA	SD3	579BEB	SD	5	5	0	972	833	2.003683103	1	3
I496	F	I38	15/08/2011	05/05/2010	NA	SD2	579BEB	SD	3	1	0	650	467	2.005494505	1	3
I496	F	I38	14/02/2012	05/05/2010	NA	LD2	579BEB	LD	4	1	0	833	650	2.008256895	1	3
I496	F	I38	15/08/2012	05/05/2010	NA	SD3	579BEB	SD	5	5	0	972	833	2.003683103	1	3
I497	M	I306	15/08/2011	06/05/2010	NA	SD2	505ADBE	SD	3	1	0	649	466	2.005494505	1	3
I497	M	I306	14/02/2012	06/05/2010	NA	LD2	505ADBE	LD	4	1	0	832	649	2.008256895	1	3
I497	M	I306	15/08/2012	06/05/2010	NA	SD3	505ADBE	SD	5	5	0	971	832	2.003683103	1	3
I497	M	I306	15/08/2011	06/05/2010	NA	SD2	505ADBE	SD	3	1	0	649	466	2.005494505	1	3
I497	M	I306	14/02/2012	06/05/2010	NA	LD2	505ADBE	LD	4	1	0	832	649	2.008256895	1	3
I497	M	I306	15/08/2012	06/05/2010	NA	SD3	505ADBE	SD	5	5	0	971	832	2.003683103	1	3
I498	F	I311	18/08/2011	07/05/2010	NA	SD2	505ADBE	SD	3	1	0	648	468	1.989100817	1	3
I498	F	I311	14/02/2012	07/05/2010	NA	LD2	505ADBE	LD	4	1	0	831	648	2.002837702	1	3
I498	F	I311	15/08/2012	07/05/2010	NA	SD3	505ADBE	SD	5	5	0	970	831	2.005564896	1	3
I499	M	I267	21/09/2011	31/05/2010	NA	SD2	522ABJD	SD	3	1	0	660	478	1.967654987	1	3
I499	M	I267	21/03/2012	31/05/2010	NA	LD2	522ABJD	LD	4	1	0	848	660	1.981095253	1	3
I499	M	I267	25/09/2012	31/05/2010	NA	SD3	522ABJD	SD	5	0	0	1071	848	1.978387826	1	3
I500	M	I208	28/11/2011	13/08/2010	NA	SD2	518LOC	SD	3	1	0	655	472	2.016574586	1	3
I500	M	I208	29/05/2012	13/08/2010	NA	LD2	518LOC	LD	4	1	0	836	655	2.011034546	1	3
I500	M	I208	26/11/2012	13/08/2010	NA	SD3	518LOC	SD	5	5	0	872	836	2.009187866	1	3
I501	M	I340	03/01/2012	23/09/2010	NA	SD2	579BEB	SD	3	1	0	648	467	2	1	3
I501	M	I340	02/07/2012	23/09/2010	NA	LD2	579BEB	LD	4	1	0	830	648	2.002747253	1	3
I501	M	I340	31/12/2012	23/09/2010	NA	SD3	579BEB	SD	5	5	0	831	830	2.005504596	1	3
I502	F	I340	03/01/2012	23/09/2010	NA	SD2	579BEB	SD	3	1	0	648	467	2	1	3
I502	F	I340	02/07/2012	23/09/2010	NA	LD2	579BEB	LD	4	1	0	830	648	2.002747253	1	3
I502	F	I340	31/12/2012	23/09/2010	NA	SD3	579BEB	SD	5	5	0	831	830	2.005504596	1	3
I503	F	I502	31/12/2012	19/09/2011	NA	SD2	579BEB	SD	3	5	0	470	469	2.011019284	3	3
I504	M	I341	03/01/2012	21/09/2010	NA	SD2	579BEB	SD	3	1	0	650	469	2	1	3
I504	M	I341	02/07/2012	21/09/2010	NA	LD2	579BEB	LD	4	1	0	832	650	2.002747253	1	3
I504	M	I341	31/12/2012	21/09/2010	NA	SD3	579BEB	SD	5	5	0	833	832	2.005504596	1	3
I505	F	I339	03/01/2012	21/09/2010	NA	SD2	579BEB	SD	3	1	0	650	469	2	1	3
I505	F	I339	02/07/2012	21/09/2010	NA	LD2	579BEB	LD	4	1	0	832	650	2.002747253	1	3
I505	F	I339	31/12/2012	21/09/2010	NA	SD3	579BEB	SD	5	5	0	833	832	2.005504596	1	3
I506	M	I505	31/12/2012	20/09/2011	NA	SD2	579BEB	SD	3	5	0	469	468	2.011019284	3	3
I507	M	I505	31/12/2012	20/09/2011	NA	SD2	579BEB	SD	3	5	0	469	468	2.011019284	3	3
I508	F	I505	31/12/2012	20/09/2011	NA	SD2	579BEB	SD	3	5	0	469	468	2.011019284	3	3
I509	F	I121	06/02/2012	25/10/2010	NA	SD2	520HLBDD	SD	3	1	0	651	469	2.005494505	1	3
I509	F	I121	06/08/2012	25/10/2010	NA	LD2	520HLBDD	LD	4	0	0	834	651	2.025156216	1	3
I510	F	I121	06/02/2012	25/10/2010	NA	SD2	520HLBDD	SD	3	1	0	651	469	2.005494505	1	3
I510	F	I121	06/08/2012	25/10/2010	NA	LD2	520HLBDD	LD	4	5	0	799	651	2.025156216	1	3
I511	M	I202	19/03/2012	03/12/2010	NA	SD2	579BEB	SD	3	1	0	654	472	2.005494505	1	3
I511	M	I202	17/09/2012	03/12/2010	NA	LD2	579BEB	LD	4	5	0	760	654	2.005494505	1	3
I512	F	I202	19/03/2012	03/12/2010	NA	SD2	579BEB	SD	3	1	0	654	472	2.005494505	1	3
I512	F	I202	17/09/2012	03/12/2010	NA	LD2	579BEB	LD	4	5	0	760	654	2.005494505	1	3
I513	F	I202	19/03/2012	03/12/2010	NA	SD2	579BEB	SD	3	1	0	654	472	2.005494505	1	3
I513	F	I202	17/09/2012	03/12/2010	NA	LD2	579BEB	LD	4	5	0	760	654	2.005494505	1	3
I514	F	I423	25/09/2012	20/06/2011	NA	SD2	579BEB	SD	3	5	0	561	463	1.972972973	3	3
I515	F	I423	25/09/2012	20/06/2011	NA	SD2	579BEB	SD	3	5	0	561	463	1.972972973	3	3
I516	F	I424	25/09/2012	20/06/2011	NA	SD2	579BEB	SD	3	5	0	561	463	1.972972973	3	3
I517	M	I182	31/12/2012	16/09/2011	NA	SD2	518LOC	SD	3	5	0	473	472	2.011019284	3	3
I518	F	I182	31/12/2012	16/09/2011	NA	SD2	518LOC	SD	3	5	0	473	472	2.011019284	3	3
I519	M	I811	22/09/1995	13/08/1994	05/03/2002	SD2	522ABJD	SD	3	1	0	584	405	1.994535519	1	1
I519	M	I811	19/03/1996	13/08/1994	05/03/2002	LD2	522ABJD	LD	4	1	0	772	584	1.986427651	1	1
I519	M	I811	23/09/1996	13/08/1994	05/03/2002	SD3	522ABJD	SD	5	1	0	946	772	1.987318707	1	1
I519	M	I811	16/03/1997	13/08/1994	05/03/2002	LD3	522ABJD	LD	6	1	0	1135	946	1.994632676	1	2
I519	M	I811	21/09/1997	13/08/1994	05/03/2002	SD4	522ABJD	SD	7	1	0	1311	1135	1.997909998	1	2
I519	M	I811	16/03/1998	13/08/1994	05/03/2002	LD4	522ABJD	LD	8	1	0	1506	1311	1.998258332	1	2
I519	M	I811	27/09/1998	13/08/1994	05/03/2002	SD5	522ABJD	SD	9	1	0	1671	1506	1.993886425	1	2
I519	M	I811	11/03/1999	13/08/1994	05/03/2002	LD5	522ABJD	LD	10	1	0	1865	1671	1.998122844	1	1
I519	M	I811	21/09/1999	13/08/1994	05/03/2002	SD6	522ABJD	SD	11	1	0	2047	1865	2.002045437	1	1
I519	M	I811	21/03/2000	13/08/1994	05/03/2002	LD6	522ABJD	LD	12	1	0	2224	2047	1.99598983	1	3
I519	M	I811	14/09/2000	13/08/1994	05/03/2002	SD7	522ABJD	SD	13	1	0	2406	2224	1.999393135	1	3
I519	M	I811	15/03/2001	13/08/1994	05/03/2002	LD7	522ABJD	LD	14	1	0	2598	2406	2.002229222	1	3
I519	M	I811	23/09/2001	13/08/1994	05/03/2002	SD8	522ABJD	SD	15	0	1	2761	2598	1.998355563	1	3
I520	F	I811	21/09/1999	09/09/1998	28/04/2006	SD2	522ABJD	SD	3	1	0	546	377	2.039106145	1	1
I520	F	I811	08/03/2000	09/09/1998	28/04/2006	LD2	522ABJD	LD	4	1	0	743	546	2.027840365	1	3
I520	F	I811	21/09/2000	09/09/1998	28/04/2006	SD3	522ABJD	SD	5	1	0	909	743	2.01673875	1	3
